trial,timestamp,phase,trial_kind,learning_enabled,target,answer,correct,reward,p0,p1,p2,policy_entropy,signal_energy,area_factor,post_noise_energy,overall,recent_20,recent_100,recent_500,successes,attempts,target_0_accuracy,target_1_accuracy,target_2_accuracy,probe_overall,probe_recent_20,probe_recent_100,probe_recent_500,probe_successes,probe_attempts,probe_target_0_accuracy,probe_target_1_accuracy,probe_target_2_accuracy,active_synapses,mean_delta_w
12747,1789302324.7479043,dots_0_2_stage2,train,1,2,2,1,1.0,0.01381,1e-05,0.98618,0.07302,1.91971,1.44,2.30005,0.6386600768808347,0.4,0.55,0.626,8141,12747,0.9342610364683301,0.0016401124648547328,0.9835305033634888,0.6161695447409733,0.6,0.68,0.624,785,1274,0.9141414141414141,0.0,0.9883177570093458,198,0.000192
12748,1789302324.7485845,dots_0_2_stage2,train,1,2,2,1,1.0,0.00156,0.0,0.99843,0.01171,1.98257,1.44,2.46611,0.6386884217132099,0.4,0.55,0.626,8142,12748,0.9342610364683301,0.0016401124648547328,0.983534322820037,0.6161695447409733,0.6,0.68,0.624,785,1274,0.9141414141414141,0.0,0.9883177570093458,198,2.7e-05
12749,1789302324.7492187,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00369,0.0,0.99631,0.02438,2.11572,1.44,2.65985,0.6386383245744764,0.4,0.55,0.624,8142,12749,0.9342610364683301,0.0016397282736003748,0.983534322820037,0.6161695447409733,0.6,0.68,0.624,785,1274,0.9141414141414141,0.0,0.9883177570093458,198,5.6e-05
12750,1789302324.749812,dots_0_2_stage2,probe,0,1,2,0,-1.0,0.00198,0.0,0.99802,0.01433,1.9639,1.44,2.5237,0.6385882352941177,0.35,0.55,0.622,8142,12750,0.9342610364683301,0.001639344262295082,0.983534322820037,0.615686274509804,0.6,0.67,0.622,785,1275,0.9141414141414141,0.0,0.9883177570093458,0,0.0
12751,1789302324.750748,dots_0_2_stage2,train,1,2,2,1,1.0,0.00057,0.0,0.99943,0.00483,2.06161,1.44,2.72481,0.6386165790918359,0.4,0.56,0.624,8143,12751,0.9342610364683301,0.001639344262295082,0.9835381405054486,0.615686274509804,0.6,0.67,0.622,785,1275,0.9141414141414141,0.0,0.9883177570093458,195,1.1e-05
12752,1789302324.7516222,dots_0_2_stage2,train,1,2,2,1,1.0,0.00539,1e-05,0.9946,0.03362,1.93074,1.44,2.44024,0.6386449184441656,0.45,0.57,0.626,8144,12752,0.9342610364683301,0.001639344262295082,0.983541956420955,0.615686274509804,0.6,0.67,0.622,785,1275,0.9141414141414141,0.0,0.9883177570093458,195,8.8e-05
12753,1789302324.7523494,dots_0_2_stage2,train,1,0,0,1,1.0,0.98772,0.001,0.01128,0.0697,0.0,0.0,0.69316,0.6386732533521524,0.45,0.58,0.626,8145,12753,0.9342768049892061,0.001639344262295082,0.983541956420955,0.615686274509804,0.6,0.67,0.622,785,1275,0.9141414141414141,0.0,0.9883177570093458,198,3.5e-05
12754,1789302324.752888,dots_0_2_stage2,train,1,0,0,1,1.0,0.99156,0.00137,0.00707,0.05246,0.0,0.0,0.52829,0.6387015838168417,0.5,0.58,0.626,8146,12754,0.9342925659472422,0.001639344262295082,0.983541956420955,0.615686274509804,0.6,0.67,0.622,785,1275,0.9141414141414141,0.0,0.9883177570093458,198,1.9e-05
12755,1789302324.7534027,dots_0_2_stage2,train,1,0,0,1,1.0,0.99272,0.00161,0.00567,0.04693,0.0,0.0,0.45634,0.6387299098392787,0.55,0.59,0.628,8147,12755,0.9343083193478782,0.001639344262295082,0.983541956420955,0.615686274509804,0.6,0.67,0.622,785,1275,0.9141414141414141,0.0,0.9883177570093458,198,1.5e-05
12756,1789302324.7539406,dots_0_2_stage2,train,1,2,2,1,1.0,0.00167,0.0,0.99833,0.01236,1.95581,1.44,2.55301,0.638758231420508,0.6,0.6,0.628,8148,12756,0.9343083193478782,0.001639344262295082,0.9835457705677868,0.615686274509804,0.6,0.67,0.622,785,1275,0.9141414141414141,0.0,0.9883177570093458,198,2.9e-05
12757,1789302324.9952822,dots_0_2_stage2,train,1,2,2,1,1.0,0.00167,0.0,0.99833,0.01237,1.97034,1.44,2.50193,0.638786548561574,0.65,0.61,0.628,8149,12757,0.9343083193478782,0.001639344262295082,0.9835495829471733,0.615686274509804,0.6,0.67,0.622,785,1275,0.9141414141414141,0.0,0.9883177570093458,198,3e-05
12758,1789302324.9961805,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00266,0.0,0.99733,0.01849,1.98553,1.44,2.52023,0.6387364790719549,0.65,0.6,0.628,8149,12758,0.9343083193478782,0.001638960430812456,0.9835495829471733,0.615686274509804,0.6,0.67,0.622,785,1275,0.9141414141414141,0.0,0.9883177570093458,198,3.9e-05
12759,1789302324.9968479,dots_0_2_stage2,train,1,2,2,1,1.0,0.00532,1e-05,0.99467,0.03326,1.92515,1.44,2.36581,0.6387647934791127,0.7,0.6,0.628,8150,12759,0.9343083193478782,0.001638960430812456,0.9835533935603429,0.615686274509804,0.6,0.67,0.622,785,1275,0.9141414141414141,0.0,0.9883177570093458,195,9.3e-05
12760,1789302324.9974704,dots_0_2_stage2,probe,0,1,2,0,-1.0,0.00151,0.0,0.99849,0.01134,2.09125,1.44,2.74647,0.6387147335423198,0.7,0.59,0.626,8150,12760,0.9343083193478782,0.0016385767790262173,0.9835533935603429,0.6152037617554859,0.55,0.67,0.622,785,1276,0.9141414141414141,0.0,0.9883177570093458,0,0.0
12761,1789302324.998064,dots_0_2_stage2,train,1,0,0,1,1.0,0.98802,0.001,0.01098,0.06837,0.0,0.0,0.69237,0.6387430452158922,0.7,0.59,0.626,8151,12761,0.9343240651965484,0.0016385767790262173,0.9835533935603429,0.6152037617554859,0.55,0.67,0.622,785,1276,0.9141414141414141,0.0,0.9883177570093458,198,3.3e-05
12762,1789302324.9986198,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00106,0.0,0.99894,0.00832,2.09527,1.44,2.56873,0.6386929948283968,0.65,0.58,0.624,8151,12762,0.9343240651965484,0.0016381933068102036,0.9835533935603429,0.6152037617554859,0.55,0.67,0.622,785,1276,0.9141414141414141,0.0,0.9883177570093458,198,1.8e-05
12763,1789302324.999185,dots_0_2_stage2,train,1,0,0,1,1.0,0.9926,0.00152,0.00587,0.04742,0.0,0.0,0.47354,0.6387213037687064,0.7,0.59,0.626,8152,12763,0.934339803498682,0.0016381933068102036,0.9835533935603429,0.6152037617554859,0.55,0.67,0.622,785,1276,0.9141414141414141,0.0,0.9883177570093458,198,1.6e-05
12764,1789302324.9997225,dots_0_2_stage2,train,1,2,2,1,1.0,0.0021,0.0,0.9979,0.01509,2.03589,1.44,2.43973,0.6387496082732685,0.75,0.59,0.628,8153,12764,0.934339803498682,0.0016381933068102036,0.9835572024085225,0.6152037617554859,0.55,0.67,0.622,785,1276,0.9141414141414141,0.0,0.9883177570093458,198,3.8e-05
12765,1789302325.00056,dots_0_2_stage2,train,1,0,0,1,1.0,0.98741,0.00102,0.01157,0.07111,0.0,0.0,0.69412,0.6387779083431258,0.75,0.59,0.628,8154,12765,0.934355534259703,0.0016381933068102036,0.9835572024085225,0.6152037617554859,0.55,0.67,0.622,785,1276,0.9141414141414141,0.0,0.9883177570093458,195,3.6e-05
12766,1789302325.0012233,dots_0_2_stage2,train,1,0,0,1,1.0,0.99142,0.00133,0.00725,0.05305,0.0,0.0,0.54408,0.6388062039793201,0.75,0.6,0.628,8155,12766,0.9343712574850299,0.0016381933068102036,0.9835572024085225,0.6152037617554859,0.55,0.67,0.622,785,1276,0.9141414141414141,0.0,0.9883177570093458,198,2e-05
12767,1789302325.0017567,dots_0_2_stage2,train,1,0,0,1,1.0,0.98952,0.00116,0.00931,0.06185,0.0,0.0,0.6173,0.6388344951828934,0.75,0.61,0.628,8156,12767,0.9343869731800766,0.0016381933068102036,0.9835572024085225,0.6152037617554859,0.55,0.67,0.622,785,1276,0.9141414141414141,0.0,0.9883177570093458,198,2.7e-05
12768,1789302325.002301,dots_0_2_stage2,train,1,2,2,1,1.0,0.00289,0.0,0.99711,0.01982,2.01081,1.44,2.42923,0.6388627819548872,0.75,0.62,0.63,8157,12768,0.9343869731800766,0.0016381933068102036,0.9835610094929382,0.6152037617554859,0.55,0.67,0.622,785,1276,0.9141414141414141,0.0,0.9883177570093458,198,4.8e-05
12769,1789302325.2442806,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00481,1e-05,0.99518,0.03055,1.98005,1.44,2.47986,0.6388127496280053,0.75,0.61,0.628,8157,12769,0.9343869731800766,0.0016378100140383716,0.9835610094929382,0.6152037617554859,0.55,0.67,0.622,785,1276,0.9141414141414141,0.0,0.9883177570093458,195,7.8e-05
12770,1789302325.2454786,dots_0_2_stage2,probe,0,2,2,1,1.0,0.00207,0.0,0.99793,0.01489,2.07302,1.44,2.61176,0.6388410336726703,0.8,0.62,0.628,8158,12770,0.9343869731800766,0.0016378100140383716,0.9835648148148148,0.615505090054816,0.55,0.67,0.622,786,1277,0.9141414141414141,0.0,0.9883449883449883,0,0.0
12771,1789302325.246238,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00252,0.0,0.99747,0.01765,1.96513,1.44,2.54743,0.6387910108840341,0.75,0.62,0.628,8158,12771,0.9343869731800766,0.0016374269005847953,0.9835648148148148,0.615505090054816,0.55,0.67,0.622,786,1277,0.9141414141414141,0.0,0.9883449883449883,198,3.9e-05
12772,1789302325.2468474,dots_0_2_stage2,train,1,0,0,1,1.0,0.98977,0.00106,0.00916,0.06045,0.0,0.0,0.64111,0.6388192922016912,0.75,0.62,0.628,8159,12772,0.9344026813502514,0.0016374269005847953,0.9835648148148148,0.615505090054816,0.55,0.67,0.622,786,1277,0.9141414141414141,0.0,0.9883449883449883,198,2.7e-05
12773,1789302325.2475789,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00329,0.0,0.99671,0.02215,2.06115,1.44,2.58433,0.6387692789477805,0.7,0.62,0.626,8159,12773,0.9344026813502514,0.001637043966323667,0.9835648148148148,0.615505090054816,0.55,0.67,0.622,786,1277,0.9141414141414141,0.0,0.9883449883449883,198,4.9e-05
12774,1789302325.2483814,dots_0_2_stage2,train,1,2,2,1,1.0,0.00355,1e-05,0.99644,0.02364,1.89274,1.44,2.37693,0.6387975575387506,0.7,0.62,0.628,8160,12774,0.9344026813502514,0.001637043966323667,0.9835686183753761,0.615505090054816,0.55,0.67,0.622,786,1277,0.9141414141414141,0.0,0.9883449883449883,198,6.2e-05
12775,1789302325.249474,dots_0_2_stage2,train,1,2,2,1,1.0,0.0008,0.0,0.9992,0.00653,2.14414,1.44,2.78753,0.638825831702544,0.7,0.62,0.628,8161,12775,0.9344026813502514,0.001637043966323667,0.9835724201758446,0.615505090054816,0.55,0.67,0.622,786,1277,0.9141414141414141,0.0,0.9883449883449883,197,1.5e-05
12776,1789302325.2510986,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00153,0.0,0.99847,0.01146,1.99911,1.44,2.59824,0.6387758296806513,0.65,0.62,0.626,8161,12776,0.9344026813502514,0.0016366612111292963,0.9835724201758446,0.615505090054816,0.55,0.67,0.622,786,1277,0.9141414141414141,0.0,0.9883449883449883,195,2.4e-05
12777,1789302325.2517931,dots_0_2_stage2,train,1,2,2,1,1.0,0.00273,0.0,0.99727,0.0189,2.06907,1.44,2.4719,0.6388041011191986,0.65,0.63,0.626,8162,12777,0.9344026813502514,0.0016366612111292963,0.9835762202174416,0.615505090054816,0.55,0.67,0.622,786,1277,0.9141414141414141,0.0,0.9883449883449883,198,4.4e-05
12778,1789302325.252419,dots_0_2_stage2,train,1,0,0,1,1.0,0.98816,0.00106,0.01078,0.06784,0.0,0.0,0.6697,0.6388323681327281,0.7,0.64,0.626,8163,12778,0.9344183820009574,0.0016366612111292963,0.9835762202174416,0.615505090054816,0.55,0.67,0.622,786,1277,0.9141414141414141,0.0,0.9883449883449883,198,3.2e-05
12779,1789302325.2529898,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00592,1e-05,0.99408,0.03635,1.87823,1.44,2.45177,0.6387823773378198,0.65,0.64,0.624,8163,12779,0.9344183820009574,0.0016362786348761104,0.9835762202174416,0.615505090054816,0.55,0.67,0.622,786,1277,0.9141414141414141,0.0,0.9883449883449883,195,8.6e-05
12780,1789302325.2535377,dots_0_2_stage2,probe,0,0,0,1,1.0,0.99229,0.00139,0.00633,0.04885,0.0,0.0,0.51086,0.6388106416275431,0.7,0.64,0.624,8164,12780,0.9344340751375927,0.0016362786348761104,0.9835762202174416,0.6158059467918623,0.55,0.67,0.622,787,1278,0.9143576826196473,0.0,0.9883449883449883,0,0.0
12781,1789302325.5068197,dots_0_2_stage2,train,1,2,2,1,1.0,0.00117,0.0,0.99883,0.00909,2.10065,1.44,2.67532,0.6388389014944058,0.7,0.64,0.626,8165,12781,0.9344340751375927,0.0016362786348761104,0.9835800185013877,0.6158059467918623,0.55,0.67,0.622,787,1278,0.9143576826196473,0.0,0.9883449883449883,198,2e-05
12782,1789302325.5081365,dots_0_2_stage2,train,1,2,2,1,1.0,0.00127,0.0,0.99872,0.00979,2.10604,1.44,2.47658,0.6388671569394461,0.75,0.64,0.628,8166,12782,0.9344340751375927,0.0016362786348761104,0.9835838150289017,0.6158059467918623,0.55,0.67,0.622,787,1278,0.9143576826196473,0.0,0.9883449883449883,195,2.3e-05
12783,1789302325.5091853,dots_0_2_stage2,train,1,2,2,1,1.0,0.00333,0.0,0.99667,0.02238,1.85893,1.44,2.48142,0.6388954079637018,0.75,0.64,0.63,8167,12783,0.9344340751375927,0.0016362786348761104,0.9835876098012021,0.6158059467918623,0.55,0.67,0.622,787,1278,0.9143576826196473,0.0,0.9883449883449883,198,5.2e-05
12784,1789302325.5101428,dots_0_2_stage2,train,1,0,0,1,1.0,0.99201,0.00137,0.00662,0.05018,0.0,0.0,0.5214,0.6389236545682102,0.75,0.64,0.63,8168,12784,0.9344497607655502,0.0016362786348761104,0.9835876098012021,0.6158059467918623,0.55,0.67,0.622,787,1278,0.9143576826196473,0.0,0.9883449883449883,198,1.8e-05
12785,1789302325.5109916,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00458,1e-05,0.99541,0.02933,1.92167,1.44,2.47863,0.63887368009386,0.7,0.63,0.628,8168,12785,0.9344497607655502,0.001635896237438654,0.9835876098012021,0.6158059467918623,0.55,0.67,0.622,787,1278,0.9143576826196473,0.0,0.9883449883449883,198,7e-05
12786,1789302325.5118837,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00231,0.0,0.99769,0.01636,2.02687,1.44,2.57034,0.6388237134365713,0.65,0.62,0.626,8168,12786,0.9344497607655502,0.0016355140186915889,0.9835876098012021,0.6158059467918623,0.55,0.67,0.622,787,1278,0.9143576826196473,0.0,0.9883449883449883,198,3.8e-05
12787,1789302325.5127726,dots_0_2_stage2,train,1,2,2,1,1.0,0.00357,1e-05,0.99642,0.02376,2.02799,1.44,2.38401,0.6388519590208805,0.65,0.62,0.626,8169,12787,0.9344497607655502,0.0016355140186915889,0.9835914028195054,0.6158059467918623,0.55,0.67,0.622,787,1278,0.9143576826196473,0.0,0.9883449883449883,198,6.3e-05
12788,1789302325.5136843,dots_0_2_stage2,train,1,2,2,1,1.0,0.00365,1e-05,0.99635,0.02419,1.91002,1.44,2.38716,0.638880200187676,0.65,0.63,0.628,8170,12788,0.9344497607655502,0.0016355140186915889,0.9835951940850277,0.6158059467918623,0.55,0.67,0.622,787,1278,0.9143576826196473,0.0,0.9883449883449883,198,6.1e-05
12789,1789302325.5145707,dots_0_2_stage2,train,1,2,2,1,1.0,0.00325,1e-05,0.99674,0.02194,1.85839,1.44,2.3696,0.6389084369379936,0.7,0.63,0.628,8171,12789,0.9344497607655502,0.0016355140186915889,0.9835989835989836,0.6158059467918623,0.55,0.67,0.622,787,1278,0.9143576826196473,0.0,0.9883449883449883,198,5.3e-05
12790,1789302325.5154443,dots_0_2_stage2,probe,0,2,2,1,1.0,0.00163,0.0,0.99837,0.01213,1.92729,1.44,2.52367,0.6389366692728694,0.7,0.63,0.63,8172,12790,0.9344497607655502,0.0016355140186915889,0.9836027713625866,0.616106333072713,0.55,0.67,0.624,788,1279,0.9143576826196473,0.0,0.9883720930232558,0,0.0
12791,1789302325.5162828,dots_0_2_stage2,train,1,0,0,1,1.0,0.99251,0.00137,0.00612,0.04771,0.0,0.0,0.51043,0.638964897193339,0.75,0.63,0.632,8173,12791,0.9344654388902176,0.0016355140186915889,0.9836027713625866,0.616106333072713,0.55,0.67,0.624,788,1279,0.9143576826196473,0.0,0.9883720930232558,198,1.6e-05
12792,1789302325.5170658,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00246,0.0,0.99754,0.01729,1.94968,1.44,2.45365,0.6389149468417761,0.7,0.63,0.63,8173,12792,0.9344654388902176,0.001635131978509694,0.9836027713625866,0.616106333072713,0.55,0.67,0.624,788,1279,0.9143576826196473,0.0,0.9883720930232558,198,4e-05
12793,1789302325.7703552,dots_0_2_stage2,train,1,0,0,1,1.0,0.98751,0.001,0.01149,0.07064,0.0,0.0,0.69231,0.6389431720472133,0.75,0.63,0.63,8174,12793,0.9344811095169775,0.001635131978509694,0.9836027713625866,0.616106333072713,0.55,0.67,0.624,788,1279,0.9143576826196473,0.0,0.9883720930232558,198,3.6e-05
12794,1789302325.7715938,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00212,0.0,0.99788,0.01518,2.14476,1.44,2.69883,0.638893231202126,0.7,0.62,0.628,8174,12794,0.9344811095169775,0.0016347501167678655,0.9836027713625866,0.616106333072713,0.55,0.67,0.624,788,1279,0.9143576826196473,0.0,0.9883720930232558,198,3.4e-05
12795,1789302325.772349,dots_0_2_stage2,train,1,0,0,1,1.0,0.99044,0.00116,0.00841,0.05752,0.0,0.0,0.60281,0.6389214536928488,0.7,0.62,0.63,8175,12795,0.9344967726512072,0.0016347501167678655,0.9836027713625866,0.616106333072713,0.55,0.67,0.624,788,1279,0.9143576826196473,0.0,0.9883720930232558,195,2.4e-05
12796,1789302325.7730012,dots_0_2_stage2,train,1,2,2,1,1.0,0.00425,0.0,0.99574,0.02753,1.91221,1.44,2.5323,0.6389496717724289,0.75,0.62,0.632,8176,12796,0.9344967726512072,0.0016347501167678655,0.9836065573770492,0.616106333072713,0.55,0.67,0.624,788,1279,0.9143576826196473,0.0,0.9883720930232558,195,6.6e-05
12797,1789302325.7736251,dots_0_2_stage2,train,1,0,0,1,1.0,0.99144,0.00127,0.00729,0.05289,0.0,0.0,0.55629,0.6389778854419005,0.75,0.62,0.632,8177,12797,0.9345124282982792,0.0016347501167678655,0.9836065573770492,0.616106333072713,0.55,0.67,0.624,788,1279,0.9143576826196473,0.0,0.9883720930232558,198,2e-05
12798,1789302325.7742312,dots_0_2_stage2,train,1,1,2,0,-1.0,0.002,0.0,0.998,0.01448,2.04726,1.44,2.54838,0.6389279574933583,0.7,0.61,0.63,8177,12798,0.9345124282982792,0.001634368433341116,0.9836065573770492,0.616106333072713,0.55,0.67,0.624,788,1279,0.9143576826196473,0.0,0.9883720930232558,198,3.4e-05
12799,1789302325.7748334,dots_0_2_stage2,train,1,1,2,0,-1.0,0.0068,1e-05,0.99319,0.04083,1.95884,1.44,2.4073,0.6388780373466677,0.7,0.6,0.628,8177,12799,0.9345124282982792,0.0016339869281045752,0.9836065573770492,0.616106333072713,0.55,0.67,0.624,788,1279,0.9143576826196473,0.0,0.9883720930232558,195,0.00011
12800,1789302325.7753985,dots_0_2_stage2,probe,0,0,0,1,1.0,0.99161,0.00134,0.00704,0.05214,0.0,0.0,0.53502,0.63890625,0.7,0.61,0.628,8178,12800,0.9345280764635603,0.0016339869281045752,0.9836065573770492,0.61640625,0.6,0.68,0.624,789,1280,0.914572864321608,0.0,0.9883720930232558,0,0.0
12801,1789302325.7763126,dots_0_2_stage2,train,1,1,2,0,-1.0,0.011,1e-05,0.98899,0.06068,2.01027,1.44,2.40569,0.6388563393484884,0.65,0.6,0.628,8178,12801,0.9345280764635603,0.001633605600933489,0.9836065573770492,0.61640625,0.6,0.68,0.624,789,1280,0.914572864321608,0.0,0.9883720930232558,198,0.000162
12802,1789302325.7769713,dots_0_2_stage2,train,1,0,0,1,1.0,0.99325,0.00157,0.00518,0.04413,0.0,0.0,0.44693,0.6388845492891736,0.65,0.6,0.628,8179,12802,0.9345437171524128,0.001633605600933489,0.9836065573770492,0.61640625,0.6,0.68,0.624,789,1280,0.914572864321608,0.0,0.9883720930232558,198,1.3e-05
12803,1789302325.777762,dots_0_2_stage2,train,1,0,0,1,1.0,0.99209,0.00136,0.00655,0.04977,0.0,0.0,0.52046,0.6389127548230883,0.65,0.61,0.628,8180,12803,0.9345593503701934,0.001633605600933489,0.9836065573770492,0.61640625,0.6,0.68,0.624,789,1280,0.914572864321608,0.0,0.9883720930232558,198,1.8e-05
12804,1789302325.7783728,dots_0_2_stage2,train,1,2,2,1,1.0,0.00388,1e-05,0.99611,0.02549,1.87429,1.44,2.46933,0.6389409559512652,0.65,0.62,0.63,8181,12804,0.9345593503701934,0.001633605600933489,0.9836103416435826,0.61640625,0.6,0.68,0.624,789,1280,0.914572864321608,0.0,0.9883720930232558,195,6.2e-05
12805,1789302326.0203876,dots_0_2_stage2,train,1,0,0,1,1.0,0.99122,0.0013,0.00748,0.05397,0.0,0.0,0.55186,0.6389691526747364,0.7,0.62,0.63,8182,12805,0.934574976122254,0.001633605600933489,0.9836103416435826,0.61640625,0.6,0.68,0.624,789,1280,0.914572864321608,0.0,0.9883720930232558,198,2.2e-05
12806,1789302326.0215802,dots_0_2_stage2,train,1,2,2,1,1.0,0.00108,0.0,0.99892,0.00846,2.03125,1.44,2.61936,0.6389973449945339,0.75,0.62,0.63,8183,12806,0.934574976122254,0.001633605600933489,0.9836141241633972,0.61640625,0.6,0.68,0.624,789,1280,0.914572864321608,0.0,0.9883720930232558,195,1.9e-05
12807,1789302326.022513,dots_0_2_stage2,train,1,2,2,1,1.0,0.00266,0.0,0.99734,0.01848,1.89082,1.44,2.46336,0.639025532911689,0.75,0.62,0.63,8184,12807,0.934574976122254,0.001633605600933489,0.9836179049377018,0.61640625,0.6,0.68,0.624,789,1280,0.914572864321608,0.0,0.9883720930232558,198,4.4e-05
12808,1789302326.023363,dots_0_2_stage2,train,1,0,0,1,1.0,0.99204,0.0013,0.00666,0.04992,0.0,0.0,0.53861,0.639053716427233,0.75,0.63,0.63,8185,12808,0.9345905944139413,0.001633605600933489,0.9836179049377018,0.61640625,0.6,0.68,0.624,789,1280,0.914572864321608,0.0,0.9883720930232558,198,1.8e-05
12809,1789302326.0241077,dots_0_2_stage2,train,1,2,2,1,1.0,0.00075,0.0,0.99925,0.00617,2.08169,1.44,2.60738,0.6390818955421969,0.75,0.63,0.63,8186,12809,0.9345905944139413,0.001633605600933489,0.9836216839677048,0.61640625,0.6,0.68,0.624,789,1280,0.914572864321608,0.0,0.9883720930232558,198,1.4e-05
12810,1789302326.0249994,dots_0_2_stage2,probe,0,2,2,1,1.0,0.00237,0.0,0.99763,0.01674,1.85066,1.44,2.47387,0.6391100702576112,0.75,0.63,0.63,8187,12810,0.9345905944139413,0.001633605600933489,0.9836254612546126,0.6167056986729118,0.6,0.69,0.626,790,1281,0.914572864321608,0.0,0.988399071925754,0,0.0
12811,1789302326.0260575,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00222,0.0,0.99778,0.0158,1.97877,1.44,2.54859,0.6390601826555304,0.7,0.63,0.628,8187,12811,0.9345905944139413,0.0016332244517032197,0.9836254612546126,0.6167056986729118,0.6,0.69,0.626,790,1281,0.914572864321608,0.0,0.988399071925754,198,3.3e-05
12812,1789302326.026859,dots_0_2_stage2,train,1,1,2,0,-1.0,0.0035,1e-05,0.9965,0.02334,2.04574,1.44,2.50988,0.6390103028410865,0.7,0.62,0.628,8187,12812,0.9345905944139413,0.0016328434802892467,0.9836254612546126,0.6167056986729118,0.6,0.69,0.626,790,1281,0.914572864321608,0.0,0.988399071925754,198,5.3e-05
12813,1789302326.0276282,dots_0_2_stage2,train,1,2,2,1,1.0,0.0018,0.0,0.99819,0.01323,2.01554,1.44,2.63128,0.6390384765472567,0.7,0.63,0.63,8188,12813,0.9345905944139413,0.0016328434802892467,0.9836292367996311,0.6167056986729118,0.6,0.69,0.626,790,1281,0.914572864321608,0.0,0.988399071925754,195,3.1e-05
12814,1789302326.0283895,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00884,1e-05,0.99115,0.05069,2.01289,1.44,2.4361,0.6389886062119556,0.7,0.63,0.628,8188,12814,0.9345905944139413,0.0016324626865671641,0.9836292367996311,0.6167056986729118,0.6,0.69,0.626,790,1281,0.914572864321608,0.0,0.988399071925754,195,0.000123
12815,1789302326.02911,dots_0_2_stage2,train,1,0,0,1,1.0,0.98883,0.00106,0.01012,0.06483,0.0,0.0,0.65449,0.6390167772142021,0.7,0.64,0.63,8189,12815,0.9346062052505967,0.0016324626865671641,0.9836292367996311,0.6167056986729118,0.6,0.69,0.626,790,1281,0.914572864321608,0.0,0.988399071925754,198,3e-05
12816,1789302326.0298004,dots_0_2_stage2,train,1,2,2,1,1.0,0.00171,0.0,0.99829,0.01261,1.99499,1.44,2.62072,0.6390449438202247,0.7,0.64,0.63,8190,12816,0.9346062052505967,0.0016324626865671641,0.9836330106039649,0.6167056986729118,0.6,0.69,0.626,790,1281,0.914572864321608,0.0,0.988399071925754,198,2.9e-05
12817,1789302326.2851906,dots_0_2_stage2,train,1,0,0,1,1.0,0.9863,0.00091,0.01279,0.07576,0.0,0.0,0.74508,0.6390731060310525,0.7,0.65,0.632,8191,12817,0.9346218086375566,0.0016324626865671641,0.9836330106039649,0.6167056986729118,0.6,0.69,0.626,790,1281,0.914572864321608,0.0,0.988399071925754,198,4e-05
12818,1789302326.2860851,dots_0_2_stage2,train,1,1,2,0,-1.0,0.0015,0.0,0.9985,0.01129,2.02811,1.44,2.81504,0.6390232485567171,0.7,0.65,0.632,8191,12818,0.9346218086375566,0.0016320820704126837,0.9836330106039649,0.6167056986729118,0.6,0.69,0.626,790,1281,0.914572864321608,0.0,0.988399071925754,198,2.4e-05
12819,1789302326.2870955,dots_0_2_stage2,train,1,0,0,1,1.0,0.99199,0.00135,0.00666,0.05026,0.0,0.0,0.52535,0.6390514080661518,0.75,0.65,0.634,8192,12819,0.9346374045801527,0.0016320820704126837,0.9836330106039649,0.6167056986729118,0.6,0.69,0.626,790,1281,0.914572864321608,0.0,0.988399071925754,198,1.8e-05
12820,1789302326.2879133,dots_0_2_stage2,probe,0,2,2,1,1.0,0.00185,0.0,0.99815,0.01354,2.04137,1.44,2.45247,0.6390795631825273,0.75,0.66,0.634,8193,12820,0.9346374045801527,0.0016320820704126837,0.9836367826688177,0.6170046801872074,0.65,0.69,0.626,791,1282,0.914572864321608,0.0,0.9884259259259259,0,0.0
12821,1789302326.2885904,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00371,0.0,0.99629,0.02452,2.00522,1.44,2.52529,0.6390297168707589,0.75,0.65,0.632,8193,12821,0.9346374045801527,0.0016317016317016317,0.9836367826688177,0.6170046801872074,0.65,0.69,0.626,791,1282,0.914572864321608,0.0,0.9884259259259259,198,5.6e-05
12822,1789302326.2892041,dots_0_2_stage2,train,1,2,2,1,1.0,0.00305,0.0,0.99694,0.02077,2.06419,1.44,2.57257,0.6390578692871627,0.75,0.65,0.632,8194,12822,0.9346374045801527,0.0016317016317016317,0.9836405529953917,0.6170046801872074,0.65,0.69,0.626,791,1282,0.914572864321608,0.0,0.9884259259259259,198,5.2e-05
