trial,timestamp,phase,trial_kind,learning_enabled,target,answer,correct,reward,p0,p1,p2,policy_entropy,signal_energy,area_factor,post_noise_energy,overall,recent_20,recent_100,recent_500,successes,attempts,target_0_accuracy,target_1_accuracy,target_2_accuracy,probe_overall,probe_recent_20,probe_recent_100,probe_recent_500,probe_successes,probe_attempts,probe_target_0_accuracy,probe_target_1_accuracy,probe_target_2_accuracy,active_synapses,mean_delta_w
9486,1789301732.2428188,dots_0_2_stage2,train,1,2,2,1,1.0,0.01078,2e-05,0.9892,0.05976,1.88349,1.44,2.30791,0.6347248576850095,0.6,0.62,0.62,6021,9486,0.9158669225847729,0.0022278803309993636,0.9791796146674954,0.6128691983122363,0.7,0.64,0.628,581,948,0.886986301369863,0.0,0.9847094801223242,198,0.00018
9487,1789301732.243681,dots_0_2_stage2,train,1,0,0,1,1.0,0.98806,0.00178,0.01016,0.06977,0.0,0.0,0.54269,0.6347633603878993,0.6,0.62,0.62,6022,9487,0.915893827950112,0.0022278803309993636,0.9791796146674954,0.6128691983122363,0.7,0.64,0.628,581,948,0.886986301369863,0.0,0.9847094801223242,198,2.8e-05
9488,1789301732.244292,dots_0_2_stage2,train,1,0,0,1,1.0,0.98517,0.00167,0.01316,0.08237,0.0,0.0,0.60087,0.6348018549747049,0.65,0.62,0.62,6023,9488,0.915920716112532,0.0022278803309993636,0.9791796146674954,0.6128691983122363,0.7,0.64,0.628,581,948,0.886986301369863,0.0,0.9847094801223242,198,4e-05
9489,1789301732.2448914,dots_0_2_stage2,train,1,2,2,1,1.0,0.00078,0.0,0.99921,0.00643,2.14536,1.44,2.60027,0.6348403414479924,0.7,0.62,0.62,6024,9489,0.915920716112532,0.0022278803309993636,0.9791860826343585,0.6128691983122363,0.7,0.64,0.628,581,948,0.886986301369863,0.0,0.9847094801223242,195,1.5e-05
9490,1789301732.2454937,dots_0_2_stage2,probe,0,0,2,0,-1.0,0.9841,0.00149,0.01441,0.0866,0.0,0.0,0.6443,0.6347734457323498,0.65,0.62,0.618,6024,9490,0.9156279961649089,0.0022278803309993636,0.9791860826343585,0.6122233930453108,0.65,0.64,0.626,581,949,0.8839590443686007,0.0,0.9847094801223242,0,0.0
9491,1789301732.3539462,dots_0_2_stage2,train,1,0,0,1,1.0,0.98928,0.00196,0.00876,0.06437,0.0,0.0,0.49227,0.634811927088821,0.65,0.62,0.62,6025,9491,0.9156549520766774,0.0022278803309993636,0.9791860826343585,0.6122233930453108,0.65,0.64,0.626,581,949,0.8839590443686007,0.0,0.9847094801223242,198,2.3e-05
9492,1789301732.3548715,dots_0_2_stage2,train,1,0,0,1,1.0,0.98799,0.00175,0.01026,0.07006,0.0,0.0,0.5489,0.634850400337126,0.7,0.62,0.62,6026,9492,0.9156818907697222,0.0022278803309993636,0.9791860826343585,0.6122233930453108,0.65,0.64,0.626,581,949,0.8839590443686007,0.0,0.9847094801223242,198,2.9e-05
9493,1789301732.355521,dots_0_2_stage2,train,1,2,2,1,1.0,0.00136,0.0,0.99864,0.01035,2.04942,1.44,2.55803,0.6348888654798273,0.7,0.62,0.62,6027,9493,0.9156818907697222,0.0022278803309993636,0.9791925465838509,0.6122233930453108,0.65,0.64,0.626,581,949,0.8839590443686007,0.0,0.9847094801223242,195,2.6e-05
9494,1789301732.356468,dots_0_2_stage2,train,1,2,2,1,1.0,0.00341,1e-05,0.99658,0.02286,2.10976,1.44,2.53129,0.634927322519486,0.75,0.62,0.62,6028,9494,0.9156818907697222,0.0022278803309993636,0.9791990065197144,0.6122233930453108,0.65,0.64,0.626,581,949,0.8839590443686007,0.0,0.9847094801223242,195,6.1e-05
9495,1789301732.3573883,dots_0_2_stage2,train,1,0,0,1,1.0,0.98742,0.00173,0.01085,0.07259,0.0,0.0,0.56124,0.6349657714586625,0.8,0.62,0.622,6029,9495,0.9157088122605364,0.0022278803309993636,0.9791990065197144,0.6122233930453108,0.65,0.64,0.626,581,949,0.8839590443686007,0.0,0.9847094801223242,198,3e-05
9496,1789301732.462744,dots_0_2_stage2,train,1,0,0,1,1.0,0.98983,0.00212,0.00805,0.06201,0.0,0.0,0.45872,0.6350042122999158,0.8,0.62,0.622,6030,9496,0.915735716565592,0.0022278803309993636,0.9791990065197144,0.6122233930453108,0.65,0.64,0.626,581,949,0.8839590443686007,0.0,0.9847094801223242,198,2.1e-05
9497,1789301732.4635515,dots_0_2_stage2,train,1,0,0,1,1.0,0.98485,0.0015,0.01365,0.08338,0.0,0.0,0.63708,0.635042645045804,0.85,0.62,0.622,6031,9497,0.9157626037013401,0.0022278803309993636,0.9791990065197144,0.6122233930453108,0.65,0.64,0.626,581,949,0.8839590443686007,0.0,0.9847094801223242,198,4e-05
9498,1789301732.4642127,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00148,0.0,0.99852,0.01117,2.05558,1.44,2.55684,0.634975784375658,0.85,0.62,0.62,6031,9498,0.9157626037013401,0.0022271714922048997,0.9791990065197144,0.6122233930453108,0.65,0.64,0.626,581,949,0.8839590443686007,0.0,0.9847094801223242,198,2.3e-05
9499,1789301732.4649985,dots_0_2_stage2,train,1,0,0,1,1.0,0.98588,0.00157,0.01255,0.07912,0.0,0.0,0.6116,0.6350142120223181,0.85,0.62,0.622,6032,9499,0.9157894736842105,0.0022271714922048997,0.9791990065197144,0.6122233930453108,0.65,0.64,0.626,581,949,0.8839590443686007,0.0,0.9847094801223242,198,3.7e-05
9500,1789301732.4661078,dots_0_2_stage2,probe,0,1,2,0,-1.0,0.00607,1e-05,0.99392,0.03717,1.9151,1.44,2.31285,0.6349473684210526,0.8,0.61,0.622,6032,9500,0.9157894736842105,0.0022264631043256997,0.9791990065197144,0.611578947368421,0.65,0.63,0.626,581,950,0.8839590443686007,0.0,0.9847094801223242,0,0.0
9501,1789301732.571033,dots_0_2_stage2,train,1,1,2,0,-1.0,0.01064,2e-05,0.98934,0.05913,1.86007,1.44,2.2898,0.6348805388906431,0.75,0.61,0.62,6032,9501,0.9157894736842105,0.0022257551669316376,0.9791990065197144,0.611578947368421,0.65,0.63,0.626,581,950,0.8839590443686007,0.0,0.9847094801223242,198,0.000149
9502,1789301732.5719,dots_0_2_stage2,train,1,2,2,1,1.0,0.00222,0.0,0.99778,0.01583,1.88207,1.44,2.49655,0.6349189644285413,0.8,0.62,0.62,6033,9502,0.9157894736842105,0.0022257551669316376,0.979205462445686,0.611578947368421,0.65,0.63,0.626,581,950,0.8839590443686007,0.0,0.9847094801223242,198,3.7e-05
9503,1789301732.5726142,dots_0_2_stage2,train,1,2,2,1,1.0,0.00326,1e-05,0.99673,0.02203,1.85095,1.44,2.36267,0.6349573818794065,0.8,0.62,0.62,6034,9503,0.9157894736842105,0.0022257551669316376,0.979211914365498,0.611578947368421,0.65,0.63,0.626,581,950,0.8839590443686007,0.0,0.9847094801223242,198,5.5e-05
9504,1789301732.5732813,dots_0_2_stage2,train,1,2,2,1,1.0,0.00144,0.0,0.99856,0.01089,1.86331,1.44,2.50504,0.6349957912457912,0.8,0.63,0.62,6035,9504,0.9157894736842105,0.0022257551669316376,0.9792183622828784,0.611578947368421,0.65,0.63,0.626,581,950,0.8839590443686007,0.0,0.9847094801223242,198,2.5e-05
9505,1789301732.573921,dots_0_2_stage2,train,1,2,2,1,1.0,0.00377,1e-05,0.99622,0.02491,1.95176,1.44,2.44604,0.6350341925302473,0.8,0.63,0.62,6036,9505,0.9157894736842105,0.0022257551669316376,0.9792248062015504,0.611578947368421,0.65,0.63,0.626,581,950,0.8839590443686007,0.0,0.9847094801223242,195,6.1e-05
9506,1789301732.6798236,dots_0_2_stage2,train,1,0,0,1,1.0,0.98885,0.00188,0.00927,0.06625,0.0,0.0,0.51236,0.6350725857353251,0.8,0.63,0.622,6037,9506,0.9158163265306123,0.0022257551669316376,0.9792248062015504,0.611578947368421,0.65,0.63,0.626,581,950,0.8839590443686007,0.0,0.9847094801223242,198,2.5e-05
9507,1789301732.6806617,dots_0_2_stage2,train,1,2,2,1,1.0,0.0012,0.0,0.9988,0.00927,2.02012,1.44,2.5765,0.6351109708635742,0.8,0.64,0.622,6038,9507,0.9158163265306123,0.0022257551669316376,0.9792312461252325,0.611578947368421,0.65,0.63,0.626,581,950,0.8839590443686007,0.0,0.9847094801223242,198,2.1e-05
9508,1789301732.6813622,dots_0_2_stage2,train,1,2,2,1,1.0,0.00088,0.0,0.99912,0.00708,2.08047,1.44,2.6917,0.6351493479175431,0.8,0.64,0.622,6039,9508,0.9158163265306123,0.0022257551669316376,0.9792376820576387,0.611578947368421,0.65,0.63,0.626,581,950,0.8839590443686007,0.0,0.9847094801223242,198,1.7e-05
9509,1789301732.6820202,dots_0_2_stage2,train,1,2,2,1,1.0,0.00074,0.0,0.99926,0.00609,2.09416,1.44,2.61213,0.6351877168997792,0.8,0.64,0.622,6040,9509,0.9158163265306123,0.0022257551669316376,0.9792441140024783,0.611578947368421,0.65,0.63,0.626,581,950,0.8839590443686007,0.0,0.9847094801223242,198,1.3e-05
9510,1789301732.6826673,dots_0_2_stage2,probe,0,2,2,1,1.0,0.00069,0.0,0.9993,0.00577,1.92421,1.44,2.56059,0.6352260778128286,0.85,0.65,0.624,6041,9510,0.9158163265306123,0.0022257551669316376,0.9792505419634562,0.61198738170347,0.65,0.63,0.626,582,951,0.8839590443686007,0.0,0.9847560975609756,0,0.0
9511,1789301732.7889018,dots_0_2_stage2,train,1,2,2,1,1.0,0.00153,0.0,0.99846,0.0115,2.08302,1.44,2.60186,0.6352644306592367,0.85,0.65,0.624,6042,9511,0.9158163265306123,0.0022257551669316376,0.9792569659442725,0.61198738170347,0.65,0.63,0.626,582,951,0.8839590443686007,0.0,0.9847560975609756,195,2.7e-05
9512,1789301732.7897892,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00177,0.0,0.99822,0.01305,1.99552,1.44,2.67362,0.6351976450798991,0.8,0.64,0.622,6042,9512,0.9158163265306123,0.0022250476795931343,0.9792569659442725,0.61198738170347,0.65,0.63,0.626,582,951,0.8839590443686007,0.0,0.9847560975609756,198,3e-05
9513,1789301732.7904763,dots_0_2_stage2,train,1,2,2,1,1.0,0.00098,0.0,0.99902,0.00781,2.08722,1.44,2.61251,0.6352359928518869,0.8,0.65,0.624,6043,9513,0.9158163265306123,0.0022250476795931343,0.9792633859486227,0.61198738170347,0.65,0.63,0.626,582,951,0.8839590443686007,0.0,0.9847560975609756,198,1.8e-05
9514,1789301732.7911258,dots_0_2_stage2,train,1,2,2,1,1.0,0.00371,1e-05,0.99628,0.02458,1.86855,1.44,2.38569,0.6352743325625394,0.8,0.65,0.624,6044,9514,0.9158163265306123,0.0022250476795931343,0.979269801980198,0.61198738170347,0.65,0.63,0.626,582,951,0.8839590443686007,0.0,0.9847560975609756,198,6e-05
9515,1789301732.791741,dots_0_2_stage2,train,1,0,0,1,1.0,0.98913,0.00196,0.00891,0.06511,0.0,0.0,0.49208,0.6353126642143984,0.8,0.65,0.624,6045,9515,0.9158431622569334,0.0022250476795931343,0.979269801980198,0.61198738170347,0.65,0.63,0.626,582,951,0.8839590443686007,0.0,0.9847560975609756,195,2.3e-05
9516,1789301732.8979666,dots_0_2_stage2,train,1,0,0,1,1.0,0.98974,0.00218,0.00808,0.06249,0.0,0.0,0.4493,0.6353509878100042,0.8,0.65,0.624,6046,9516,0.9158699808795411,0.0022250476795931343,0.979269801980198,0.61198738170347,0.65,0.63,0.626,582,951,0.8839590443686007,0.0,0.9847560975609756,198,2.1e-05
9517,1789301732.8987782,dots_0_2_stage2,train,1,0,0,1,1.0,0.98952,0.00205,0.00843,0.06336,0.0,0.0,0.47263,0.6353893033518966,0.8,0.65,0.624,6047,9517,0.9158967824147818,0.0022250476795931343,0.979269801980198,0.61198738170347,0.65,0.63,0.626,582,951,0.8839590443686007,0.0,0.9847560975609756,198,2.2e-05
9518,1789301732.8994422,dots_0_2_stage2,train,1,2,2,1,1.0,0.00151,0.0,0.99848,0.01139,2.02576,1.44,2.55606,0.635427610842614,0.85,0.66,0.624,6048,9518,0.9158967824147818,0.0022250476795931343,0.9792762140426848,0.61198738170347,0.65,0.63,0.626,582,951,0.8839590443686007,0.0,0.9847560975609756,198,2.8e-05
9519,1789301732.9000757,dots_0_2_stage2,train,1,0,0,1,1.0,0.98809,0.00173,0.01018,0.06952,0.0,0.0,0.55218,0.6354659102846938,0.85,0.66,0.624,6049,9519,0.9159235668789809,0.0022250476795931343,0.9792762140426848,0.61198738170347,0.65,0.63,0.626,582,951,0.8839590443686007,0.0,0.9847560975609756,198,2.9e-05
9520,1789301732.9006152,dots_0_2_stage2,probe,0,0,0,1,1.0,0.98795,0.00168,0.01037,0.07007,0.0,0.0,0.55864,0.6355042016806722,0.9,0.66,0.624,6050,9520,0.9159503342884432,0.0022250476795931343,0.9792762140426848,0.6123949579831933,0.65,0.63,0.626,583,952,0.8843537414965986,0.0,0.9847560975609756,0,0.0
9521,1789301733.0069427,dots_0_2_stage2,train,1,0,0,1,1.0,0.98679,0.00164,0.01156,0.07523,0.0,0.0,0.58216,0.6355424850330847,0.95,0.66,0.624,6051,9521,0.9159770846594526,0.0022250476795931343,0.9792762140426848,0.6123949579831933,0.65,0.63,0.626,583,952,0.8843537414965986,0.0,0.9847560975609756,198,3.2e-05
9522,1789301733.0077972,dots_0_2_stage2,train,1,0,0,1,1.0,0.98852,0.00174,0.00974,0.06756,0.0,0.0,0.54252,0.6355807603444654,0.95,0.67,0.624,6052,9522,0.9160038180082724,0.0022250476795931343,0.9792762140426848,0.6123949579831933,0.65,0.63,0.626,583,952,0.8843537414965986,0.0,0.9847560975609756,195,2.7e-05
9523,1789301733.0084403,dots_0_2_stage2,train,1,0,0,1,1.0,0.99037,0.00228,0.00735,0.05954,0.0,0.0,0.42572,0.6356190276173475,0.95,0.67,0.624,6053,9523,0.916030534351145,0.0022250476795931343,0.9792762140426848,0.6123949579831933,0.65,0.63,0.626,583,952,0.8843537414965986,0.0,0.9847560975609756,198,1.8e-05
9524,1789301733.0091686,dots_0_2_stage2,train,1,2,2,1,1.0,0.0086,1e-05,0.99139,0.04961,1.91511,1.44,2.35,0.6356572868542629,0.95,0.68,0.624,6054,9524,0.916030534351145,0.0022250476795931343,0.979282622139765,0.6123949579831933,0.65,0.63,0.626,583,952,0.8843537414965986,0.0,0.9847560975609756,195,0.000138
9525,1789301733.0100076,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00098,0.0,0.99902,0.00777,1.97009,1.44,2.67186,0.6355905511811024,0.9,0.68,0.624,6054,9525,0.916030534351145,0.0022243406418811567,0.979282622139765,0.6123949579831933,0.65,0.63,0.626,583,952,0.8843537414965986,0.0,0.9847560975609756,195,1.6e-05
9526,1789301733.116814,dots_0_2_stage2,train,1,0,0,1,1.0,0.98938,0.00217,0.00845,0.0642,0.0,0.0,0.45638,0.6356288053747639,0.9,0.68,0.624,6055,9526,0.9160572337042925,0.0022243406418811567,0.979282622139765,0.6123949579831933,0.65,0.63,0.626,583,952,0.8843537414965986,0.0,0.9847560975609756,198,2.2e-05
9527,1789301733.1176524,dots_0_2_stage2,train,1,2,2,1,1.0,0.00264,1e-05,0.99735,0.01842,1.98028,1.44,2.4901,0.6356670515377348,0.9,0.68,0.624,6056,9527,0.9160572337042925,0.0022243406418811567,0.9792890262751159,0.6123949579831933,0.65,0.63,0.626,583,952,0.8843537414965986,0.0,0.9847560975609756,195,4.7e-05
9528,1789301733.1183343,dots_0_2_stage2,train,1,0,0,1,1.0,0.98658,0.0017,0.01171,0.07628,0.0,0.0,0.57012,0.635705289672544,0.9,0.68,0.624,6057,9528,0.916083916083916,0.0022243406418811567,0.9792890262751159,0.6123949579831933,0.65,0.63,0.626,583,952,0.8843537414965986,0.0,0.9847560975609756,198,3.3e-05
9529,1789301733.1189277,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00234,0.0,0.99766,0.01656,2.13608,1.44,2.70793,0.6356385769755484,0.85,0.67,0.624,6057,9529,0.916083916083916,0.0022236340533672173,0.9792890262751159,0.6123949579831933,0.65,0.63,0.626,583,952,0.8843537414965986,0.0,0.9847560975609756,198,3.8e-05
9530,1789301733.1195197,dots_0_2_stage2,probe,0,2,2,1,1.0,0.00045,0.0,0.99955,0.00393,2.13742,1.44,2.75609,0.6356768100734522,0.85,0.67,0.626,6058,9530,0.916083916083916,0.0022236340533672173,0.9792954264524104,0.6128016789087093,0.65,0.63,0.626,584,953,0.8843537414965986,0.0,0.9848024316109423,0,0.0
9531,1789301733.22604,dots_0_2_stage2,train,1,0,0,1,1.0,0.98504,0.00154,0.01342,0.08267,0.0,0.0,0.62187,0.635715035148463,0.85,0.67,0.626,6059,9531,0.9161105815061964,0.0022236340533672173,0.9792954264524104,0.6128016789087093,0.65,0.63,0.626,584,953,0.8843537414965986,0.0,0.9848024316109423,195,4.1e-05
9532,1789301733.226944,dots_0_2_stage2,train,1,0,0,1,1.0,0.98772,0.00173,0.01055,0.07124,0.0,0.0,0.5541,0.6357532522031053,0.9,0.68,0.628,6060,9532,0.9161372299872935,0.0022236340533672173,0.9792954264524104,0.6128016789087093,0.65,0.63,0.626,584,953,0.8843537414965986,0.0,0.9848024316109423,198,3e-05
9533,1789301733.2276456,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00587,1e-05,0.99412,0.03613,1.93731,1.44,2.4596,0.6356865624672191,0.85,0.68,0.626,6060,9533,0.9161372299872935,0.0022229279136233727,0.9792954264524104,0.6128016789087093,0.65,0.63,0.626,584,953,0.8843537414965986,0.0,0.9848024316109423,195,8.2e-05
9534,1789301733.2283041,dots_0_2_stage2,train,1,0,0,1,1.0,0.98892,0.00194,0.00914,0.06605,0.0,0.0,0.4955,0.6357247744912943,0.85,0.68,0.628,6061,9534,0.9161638615433471,0.0022229279136233727,0.9792954264524104,0.6128016789087093,0.65,0.63,0.626,584,953,0.8843537414965986,0.0,0.9848024316109423,198,2.4e-05
9535,1789301733.228912,dots_0_2_stage2,train,1,1,2,0,-1.0,0.0036,0.0,0.99639,0.02393,2.02932,1.44,2.58829,0.6356581017304667,0.8,0.68,0.626,6061,9535,0.9161638615433471,0.0022222222222222222,0.9792954264524104,0.6128016789087093,0.65,0.63,0.626,584,953,0.8843537414965986,0.0,0.9848024316109423,198,5.7e-05
9536,1789301733.3349543,dots_0_2_stage2,train,1,0,0,1,1.0,0.98508,0.00142,0.01351,0.08224,0.0,0.0,0.65197,0.6356963087248322,0.8,0.68,0.626,6062,9536,0.9161904761904762,0.0022222222222222222,0.9792954264524104,0.6128016789087093,0.65,0.63,0.626,584,953,0.8843537414965986,0.0,0.9848024316109423,198,4e-05
9537,1789301733.33602,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00164,0.0,0.99836,0.0122,2.14171,1.44,2.71479,0.635629652930691,0.75,0.68,0.624,6062,9537,0.9161904761904762,0.002221516978736909,0.9792954264524104,0.6128016789087093,0.65,0.63,0.626,584,953,0.8843537414965986,0.0,0.9848024316109423,198,2.8e-05
9538,1789301733.3367994,dots_0_2_stage2,train,1,2,2,1,1.0,0.00112,0.0,0.99888,0.00876,2.14388,1.44,2.65185,0.6356678548962047,0.75,0.69,0.624,6063,9538,0.9161904761904762,0.002221516978736909,0.9793018226753166,0.6128016789087093,0.65,0.63,0.626,584,953,0.8843537414965986,0.0,0.9848024316109423,198,2e-05
9539,1789301733.3374796,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00692,1e-05,0.99307,0.04145,1.87882,1.44,2.3257,0.6356012160603837,0.7,0.68,0.622,6063,9539,0.9161904761904762,0.002220812182741117,0.9793018226753166,0.6128016789087093,0.65,0.63,0.626,584,953,0.8843537414965986,0.0,0.9848024316109423,198,9.7e-05
9540,1789301733.3381052,dots_0_2_stage2,probe,0,2,2,1,1.0,0.00299,0.0,0.99701,0.02042,1.90012,1.44,2.65198,0.6356394129979036,0.7,0.68,0.622,6064,9540,0.9161904761904762,0.002220812182741117,0.9793082149474984,0.6132075471698113,0.65,0.63,0.628,585,954,0.8843537414965986,0.0,0.9848484848484849,0,0.0
9541,1789301733.4439697,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00471,1e-05,0.99529,0.03,1.86443,1.44,2.59276,0.6355727911120428,0.65,0.67,0.62,6064,9541,0.9161904761904762,0.0022201078338090706,0.9793082149474984,0.6132075471698113,0.65,0.63,0.628,585,954,0.8843537414965986,0.0,0.9848484848484849,198,6.9e-05
9542,1789301733.4447987,dots_0_2_stage2,train,1,0,0,1,1.0,0.98761,0.00166,0.01073,0.07161,0.0,0.0,0.56972,0.6356109830224271,0.65,0.67,0.62,6065,9542,0.9162170739447795,0.0022201078338090706,0.9793082149474984,0.6132075471698113,0.65,0.63,0.628,585,954,0.8843537414965986,0.0,0.9848484848484849,195,2.9e-05
9543,1789301733.445577,dots_0_2_stage2,train,1,2,2,1,1.0,0.00098,0.0,0.99902,0.00778,2.02758,1.44,2.64648,0.6356491669286388,0.65,0.67,0.62,6066,9543,0.9162170739447795,0.0022201078338090706,0.979314603272615,0.6132075471698113,0.65,0.63,0.628,585,954,0.8843537414965986,0.0,0.9848484848484849,198,1.8e-05
9544,1789301733.446433,dots_0_2_stage2,train,1,2,2,1,1.0,0.00162,0.0,0.99837,0.01209,2.01211,1.44,2.53712,0.6356873428331936,0.65,0.67,0.62,6067,9544,0.9162170739447795,0.0022201078338090706,0.979320987654321,0.6132075471698113,0.65,0.63,0.628,585,954,0.8843537414965986,0.0,0.9848484848484849,195,2.8e-05
9545,1789301733.4472349,dots_0_2_stage2,train,1,0,0,1,1.0,0.98718,0.00177,0.01106,0.07376,0.0,0.0,0.55588,0.6357255107386066,0.7,0.68,0.622,6068,9545,0.916243654822335,0.0022201078338090706,0.979320987654321,0.6132075471698113,0.65,0.63,0.628,585,954,0.8843537414965986,0.0,0.9848484848484849,198,3e-05
9546,1789301733.5524101,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00242,0.0,0.99758,0.01706,1.91876,1.44,2.56115,0.6356589147286822,0.65,0.68,0.622,6068,9546,0.916243654822335,0.0022194039315155357,0.979320987654321,0.6132075471698113,0.65,0.63,0.628,585,954,0.8843537414965986,0.0,0.9848484848484849,198,3.5e-05
9547,1789301733.5534337,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00121,0.0,0.99879,0.00935,2.14551,1.44,2.78453,0.6355923326699486,0.6,0.68,0.622,6068,9547,0.916243654822335,0.0022187004754358162,0.979320987654321,0.6132075471698113,0.65,0.63,0.628,585,954,0.8843537414965986,0.0,0.9848484848484849,198,2e-05
9548,1789301733.5541725,dots_0_2_stage2,train,1,2,2,1,1.0,0.00398,1e-05,0.99602,0.02605,1.89809,1.44,2.377,0.6356304985337243,0.6,0.69,0.622,6069,9548,0.916243654822335,0.0022187004754358162,0.9793273680962666,0.6132075471698113,0.65,0.63,0.628,585,954,0.8843537414965986,0.0,0.9848484848484849,198,6.4e-05
9549,1789301733.5548527,dots_0_2_stage2,train,1,2,2,1,1.0,0.00461,1e-05,0.99538,0.02949,1.96487,1.44,2.34318,0.6356686564038119,0.65,0.7,0.624,6070,9549,0.916243654822335,0.0022187004754358162,0.9793337446020974,0.6132075471698113,0.65,0.63,0.628,585,954,0.8843537414965986,0.0,0.9848484848484849,198,7.4e-05
9550,1789301733.5554628,dots_0_2_stage2,probe,0,0,0,1,1.0,0.98846,0.00175,0.00979,0.06788,0.0,0.0,0.54004,0.6357068062827225,0.65,0.7,0.626,6071,9550,0.9162702188392008,0.0022187004754358162,0.9793337446020974,0.6136125654450262,0.7,0.63,0.628,586,955,0.8847457627118644,0.0,0.9848484848484849,0,0.0
9551,1789301733.6623678,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00919,1e-05,0.9908,0.05237,1.95297,1.44,2.46843,0.635640247094545,0.6,0.69,0.626,6071,9551,0.9162702188392008,0.002217997465145754,0.9793337446020974,0.6136125654450262,0.7,0.63,0.628,586,955,0.8847457627118644,0.0,0.9848484848484849,195,0.000127
9552,1789301733.6632705,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00183,0.0,0.99816,0.01344,1.9842,1.44,2.53802,0.635573701842546,0.55,0.68,0.624,6071,9552,0.9162702188392008,0.0022172949002217295,0.9793337446020974,0.6136125654450262,0.7,0.63,0.628,586,955,0.8847457627118644,0.0,0.9848484848484849,198,2.8e-05
9553,1789301733.6639817,dots_0_2_stage2,train,1,2,2,1,1.0,0.00061,0.0,0.99939,0.00516,2.07988,1.44,2.63188,0.6356118496807286,0.6,0.68,0.626,6072,9553,0.9162702188392008,0.0022172949002217295,0.9793401171754548,0.6136125654450262,0.7,0.63,0.628,586,955,0.8847457627118644,0.0,0.9848484848484849,195,1.1e-05
9554,1789301733.664633,dots_0_2_stage2,train,1,2,2,1,1.0,0.00326,1e-05,0.99673,0.02202,1.97277,1.44,2.51905,0.6356499895331799,0.6,0.69,0.628,6073,9554,0.9162702188392008,0.0022172949002217295,0.9793464858199753,0.6136125654450262,0.7,0.63,0.628,586,955,0.8847457627118644,0.0,0.9848484848484849,198,5.7e-05
9555,1789301733.6652558,dots_0_2_stage2,train,1,1,2,0,-1.0,0.0032,0.0,0.9968,0.02161,2.05109,1.44,2.65939,0.6355834641548928,0.6,0.69,0.628,6073,9555,0.9162702188392008,0.002216592780240659,0.9793464858199753,0.6136125654450262,0.7,0.63,0.628,586,955,0.8847457627118644,0.0,0.9848484848484849,198,5.3e-05
9556,1789301733.7722352,dots_0_2_stage2,train,1,0,0,1,1.0,0.98879,0.00197,0.00923,0.06668,0.0,0.0,0.49106,0.6356215989953956,0.6,0.7,0.63,6074,9556,0.9162967660114141,0.002216592780240659,0.9793464858199753,0.6136125654450262,0.7,0.63,0.628,586,955,0.8847457627118644,0.0,0.9848484848484849,198,2.5e-05
9557,1789301733.7731283,dots_0_2_stage2,train,1,2,2,1,1.0,0.0051,1e-05,0.99489,0.03212,1.93164,1.44,2.43479,0.635659725855394,0.65,0.7,0.63,6075,9557,0.9162967660114141,0.002216592780240659,0.9793528505392912,0.6136125654450262,0.7,0.63,0.628,586,955,0.8847457627118644,0.0,0.9848484848484849,195,8e-05
9558,1789301733.7739367,dots_0_2_stage2,train,1,1,2,0,-1.0,0.01052,1e-05,0.98947,0.05853,1.85433,1.44,2.40098,0.635593220338983,0.6,0.69,0.628,6075,9558,0.9162967660114141,0.0022158911047799935,0.9793528505392912,0.6136125654450262,0.7,0.63,0.628,586,955,0.8847457627118644,0.0,0.9848484848484849,198,0.000153
9559,1789301733.7745981,dots_0_2_stage2,train,1,0,0,1,1.0,0.98823,0.00174,0.01003,0.0689,0.0,0.0,0.54448,0.6356313421906057,0.65,0.7,0.63,6076,9559,0.9163232963549921,0.0022158911047799935,0.9793528505392912,0.6136125654450262,0.7,0.63,0.628,586,955,0.8847457627118644,0.0,0.9848484848484849,198,2.7e-05
9560,1789301733.7752132,dots_0_2_stage2,probe,0,2,2,1,1.0,0.00155,0.0,0.99845,0.01163,2.12773,1.44,2.62426,0.6356694560669456,0.65,0.7,0.63,6077,9560,0.9163232963549921,0.0022158911047799935,0.9793592113370302,0.6140167364016736,0.75,0.64,0.628,587,956,0.8847457627118644,0.0,0.9848942598187311,0,0.0
9561,1789301733.8817153,dots_0_2_stage2,train,1,2,2,1,1.0,0.00199,0.0,0.99801,0.01439,1.93325,1.44,2.51261,0.6357075619705052,0.7,0.7,0.63,6078,9561,0.9163232963549921,0.0022158911047799935,0.9793655682168155,0.6140167364016736,0.75,0.64,0.628,587,956,0.8847457627118644,0.0,0.9848942598187311,198,3.4e-05
