trial,timestamp,phase,target,answer,correct,reward,p0,p1,p2,policy_entropy,overall,recent_20,recent_100,recent_500,successes,attempts,target_0_accuracy,target_1_accuracy,target_2_accuracy,active_synapses,mean_delta_w
11450,1789301109.8700438,dots_0_2,1,1,1,1.0,0.01187,0.94645,0.04169,0.23717,0.9045414847161573,1.0,0.99,0.972,10357,11450,0.9134770889487871,0.8611612903225806,0.9394566623544631,198,0.000944
11451,1789301109.975144,dots_0_2,0,0,1,1.0,0.98931,0.01056,0.00013,0.05984,0.904549820976334,1.0,0.99,0.972,10358,11451,0.9135004042037187,0.8611612903225806,0.9394566623544631,198,1.7e-05
11452,1789301109.976287,dots_0_2,1,1,1,1.0,0.01156,0.95792,0.03052,0.19925,0.9045581557806497,1.0,0.99,0.974,10359,11452,0.9135004042037187,0.8611971104231166,0.9394566623544631,198,0.000707
11453,1789301109.977114,dots_0_2,1,1,1,1.0,0.02303,0.96042,0.01655,0.1935,0.9045664891294857,1.0,0.99,0.974,10360,11453,0.9135004042037187,0.8612329120453959,0.9394566623544631,198,0.000644
11454,1789301109.977839,dots_0_2,0,0,1,1.0,0.98454,0.01527,0.00019,0.08081,0.9045748210232233,1.0,0.99,0.974,10361,11454,0.9135237068965517,0.8612329120453959,0.9394566623544631,198,3.2e-05
11455,1789301109.9784632,dots_0_2,1,1,1,1.0,0.00196,0.96652,0.03151,0.15409,0.9045831514622436,1.0,0.99,0.974,10362,11455,0.9135237068965517,0.8612686952037133,0.9394566623544631,198,0.000735
11456,1789301110.0842843,dots_0_2,1,2,0,-1.0,0.00888,0.97301,0.01811,0.14121,0.9045041899441341,0.95,0.98,0.972,10362,11456,0.9135237068965517,0.8610466615106986,0.9394566623544631,198,0.01583
11457,1789301110.0851667,dots_0_2,0,0,1,1.0,0.98128,0.01846,0.00025,0.09434,0.9045125250938291,0.95,0.98,0.972,10363,11457,0.913546997037436,0.8610466615106986,0.9394566623544631,198,4.4e-05
11458,1789301110.0858293,dots_0_2,1,1,1,1.0,0.00812,0.9736,0.01828,0.13828,0.9045208587886193,0.95,0.98,0.972,10364,11458,0.913546997037436,0.8610824742268042,0.9394566623544631,198,0.000478
11459,1789301110.0864317,dots_0_2,2,2,1,1.0,0.0,0.02557,0.97442,0.11905,0.9045291910288856,0.95,0.98,0.972,10365,11459,0.913546997037436,0.8610824742268042,0.9394723228142783,198,0.000681
11460,1789301110.0870357,dots_0_2,1,1,1,1.0,0.00306,0.97159,0.02535,0.1389,0.9045375218150087,0.95,0.98,0.972,10366,11460,0.913546997037436,0.8611182684875032,0.9394723228142783,198,0.000591
11461,1789301110.192241,dots_0_2,1,2,0,-1.0,0.00191,0.94392,0.05417,0.22437,0.9044585987261147,0.9,0.97,0.97,10366,11461,0.913546997037436,0.8608964451313755,0.9394723228142783,198,0.019943
11462,1789301110.19347,dots_0_2,0,0,1,1.0,0.98146,0.01834,0.0002,0.09339,0.9044669342174141,0.9,0.97,0.97,10367,11462,0.9135702746365105,0.8608964451313755,0.9394723228142783,198,4.1e-05
11463,1789301110.1941416,dots_0_2,2,2,1,1.0,0.0,0.00374,0.99626,0.02465,0.9044752682543836,0.9,0.97,0.97,10368,11463,0.9135702746365105,0.8608964451313755,0.939487975174554,163,0.000127
11464,1789301110.194772,dots_0_2,1,1,1,1.0,0.00491,0.97929,0.0158,0.11213,0.9044836008374041,0.9,0.97,0.97,10369,11464,0.9135702746365105,0.8609322688642802,0.939487975174554,198,0.000378
